,secu_abbr,chi_name,listed_state,secu_code,secu_market,listed_sector,hs_code
2944,双成药业,海南双成药业股份有限公司,上市,002693,深圳证券交易所,主板,002693.SZ
2945,中材节能,中材节能股份有限公司,上市,603126,上海证券交易所,主板,603126.SH
2946,光环新网,北京光环新网科技股份有限公司,上市,300383,深圳证券交易所,创业板,300383.SZ
2947,洛阳钼业,洛阳栾川钼业集团股份有限公司,上市,603993,上海证券交易所,主板,603993.SH
2948,海天味业,佛山市海天调味食品股份有限公司,上市,603288,上海证券交易所,主板,603288.SH
2949,汇中股份,汇中仪表股份有限公司,上市,300371,深圳证券交易所,创业板,300371.SZ
2950,艾比森,深圳市艾比森光电股份有限公司,上市,300389,深圳证券交易所,创业板,300389.SZ
2951,友邦吊顶,浙江友邦集成吊顶股份有限公司,上市,002718,深圳证券交易所,主板,002718.SZ
2952,登云股份,怀集登云汽配股份有限公司,上市,002715,深圳证券交易所,主板,002715.SZ
2953,金贵银业,郴州市金贵银业股份有限公司,上市,002716,深圳证券交易所,主板,002716.SZ
2954,东易日盛,东易日盛家居装饰集团股份有限公司,上市,002713,深圳证券交易所,主板,002713.SZ
2955,小崧股份,广东小崧科技股份有限公司,上市,002723,深圳证券交易所,主板,002723.SZ
2956,通宇通讯,广东通宇通讯股份有限公司,上市,002792,深圳证券交易所,主板,002792.SZ
2957,一心堂,一心堂药业集团股份有限公司,上市,002727,深圳证券交易所,主板,002727.SZ
2958,中信重工,中信重工机械股份有限公司,上市,601608,上海证券交易所,主板,601608.SH
2959,广汽集团,广州汽车集团股份有限公司,上市,601238,上海证券交易所,主板,601238.SH
2960,北信源,北京北信源软件股份有限公司,上市,300352,深圳证券交易所,创业板,300352.SZ
2961,天赐材料,广州天赐高新材料股份有限公司,上市,002709,深圳证券交易所,主板,002709.SZ
2962,跃岭股份,浙江跃岭股份有限公司,上市,002725,深圳证券交易所,主板,002725.SZ
2963,ST贵人,贵人鸟股份有限公司,上市,603555,上海证券交易所,主板,603555.SH
2964,仙坛股份,山东仙坛股份有限公司,上市,002746,深圳证券交易所,主板,002746.SZ
2965,光洋股份,常州光洋轴承股份有限公司,上市,002708,深圳证券交易所,主板,002708.SZ
2966,煌上煌,江西煌上煌集团食品股份有限公司,上市,002695,深圳证券交易所,主板,002695.SZ
2967,斯莱克,苏州斯莱克精密设备股份有限公司,上市,300382,深圳证券交易所,创业板,300382.SZ
2968,弘元绿能,弘元绿色能源股份有限公司,上市,603185,上海证券交易所,主板,603185.SH
2969,牧原股份,牧原食品股份有限公司,上市,002714,深圳证券交易所,主板,002714.SZ
2970,崇达技术,崇达技术股份有限公司,上市,002815,深圳证券交易所,主板,002815.SZ
2971,浙江世宝,浙江世宝股份有限公司,上市,002703,深圳证券交易所,主板,002703.SZ
2972,物产金轮,物产中大金轮蓝海股份有限公司,上市,002722,深圳证券交易所,主板,002722.SZ
2973,*ST光一,光一科技股份有限公司,上市,300356,深圳证券交易所,创业板,300356.SZ
2974,纽威股份,苏州纽威阀门股份有限公司,上市,603699,上海证券交易所,主板,603699.SH
2975,节能风电,中节能风力发电股份有限公司,上市,601016,上海证券交易所,主板,601016.SH
2976,福达股份,桂林福达股份有限公司,上市,603166,上海证券交易所,主板,603166.SH
2977,大中矿业,内蒙古大中矿业股份有限公司,上市,001203,深圳证券交易所,主板,001203.SZ
2978,苏奥传感,江苏奥力威传感高科股份有限公司,上市,300507,深圳证券交易所,创业板,300507.SZ
2979,绿盟科技,绿盟科技集团股份有限公司,上市,300369,深圳证券交易所,创业板,300369.SZ
2980,东华测试,江苏东华测试技术股份有限公司,上市,300354,深圳证券交易所,创业板,300354.SZ
2981,应流股份,安徽应流机电股份有限公司,上市,603308,上海证券交易所,主板,603308.SH
2982,节能国祯,中节能国祯环保科技股份有限公司,上市,300388,深圳证券交易所,创业板,300388.SZ
2983,来伊份,上海来伊份股份有限公司,上市,603777,上海证券交易所,主板,603777.SH
2984,艾华集团,湖南艾华集团股份有限公司,上市,603989,上海证券交易所,主板,603989.SH
2985,麦趣尔,麦趣尔集团股份有限公司,上市,002719,深圳证券交易所,主板,002719.SZ
2986,福斯特,杭州福斯特应用材料股份有限公司,上市,603806,上海证券交易所,主板,603806.SH
2987,ST浩源,新疆浩源天然气股份有限公司,上市,002700,深圳证券交易所,主板,002700.SZ
2988,宁波精达,宁波精达成形装备股份有限公司,上市,603088,上海证券交易所,主板,603088.SH
2989,普莱柯,普莱柯生物工程股份有限公司,上市,603566,上海证券交易所,主板,603566.SH
2990,北特科技,上海北特科技股份有限公司,上市,603009,上海证券交易所,主板,603009.SH
2991,秦安股份,重庆秦安机电股份有限公司,上市,603758,上海证券交易所,主板,603758.SH
2992,科林电气,石家庄科林电气股份有限公司,上市,603050,上海证券交易所,主板,603050.SH
2993,华阳集团,惠州市华阳集团股份有限公司,上市,002906,深圳证券交易所,主板,002906.SZ
2994,建工修复,北京建工环境修复股份有限公司,上市,300958,深圳证券交易所,创业板,300958.SZ
2995,天地在线,北京全时天地在线网络信息股份有限公司,上市,002995,深圳证券交易所,主板,002995.SZ
2996,药石科技,南京药石科技股份有限公司,上市,300725,深圳证券交易所,创业板,300725.SZ
2997,南京证券,南京证券股份有限公司,上市,601990,上海证券交易所,主板,601990.SH
2998,仙鹤股份,仙鹤股份有限公司,上市,603733,上海证券交易所,主板,603733.SH
2999,长城科技,浙江长城电工科技股份有限公司,上市,603897,上海证券交易所,主板,603897.SH
3000,新天绿能,新天绿色能源股份有限公司,上市,600956,上海证券交易所,主板,600956.SH
3001,华盛昌,深圳市华盛昌科技实业股份有限公司,上市,002980,深圳证券交易所,主板,002980.SZ
3002,蓝盾光电,安徽蓝盾光电子股份有限公司,上市,300862,深圳证券交易所,创业板,300862.SZ
3003,三达膜,三达膜环境技术股份有限公司,上市,688101,上海证券交易所,科创板,688101.SH
3004,长阳科技,宁波长阳科技股份有限公司,上市,688299,上海证券交易所,科创板,688299.SH
3005,浩欧博,江苏浩欧博生物医药股份有限公司,上市,688656,上海证券交易所,科创板,688656.SH
3006,致远互联,北京致远互联软件股份有限公司,上市,688369,上海证券交易所,科创板,688369.SH
3007,神工股份,锦州神工半导体股份有限公司,上市,688233,上海证券交易所,科创板,688233.SH
3008,硕世生物,江苏硕世生物科技股份有限公司,上市,688399,上海证券交易所,科创板,688399.SH
3009,福立旺,福立旺精密机电(中国)股份有限公司,上市,688678,上海证券交易所,科创板,688678.SH
3010,中科通达,武汉中科通达高新技术股份有限公司,上市,688038,上海证券交易所,科创板,688038.SH
3011,大全能源,新疆大全新能源股份有限公司,上市,688303,上海证券交易所,科创板,688303.SH
3012,国力股份,昆山国力电子科技股份有限公司,上市,688103,上海证券交易所,科创板,688103.SH
3013,理工导航,北京理工导航控制科技股份有限公司,上市,688282,上海证券交易所,科创板,688282.SH
3014,迈威生物,迈威(上海)生物科技股份有限公司,上市,688062,上海证券交易所,科创板,688062.SH
3015,南模生物,上海南方模式生物科技股份有限公司,上市,688265,上海证券交易所,科创板,688265.SH
3016,瑞可达,苏州瑞可达连接系统股份有限公司,上市,688800,上海证券交易所,科创板,688800.SH
3017,锐捷网络,锐捷网络股份有限公司,上市,301165,深圳证券交易所,创业板,301165.SZ
3018,汉马科技,汉马科技集团股份有限公司,上市,600375,上海证券交易所,主板,600375.SH
3019,首开股份,北京首都开发股份有限公司,上市,600376,上海证券交易所,主板,600376.SH
3020,宁沪高速,江苏宁沪高速公路股份有限公司,上市,600377,上海证券交易所,主板,600377.SH
3021,昊华科技,昊华化工科技集团股份有限公司,上市,600378,上海证券交易所,主板,600378.SH
3022,宝光股份,陕西宝光真空电器股份有限公司,上市,600379,上海证券交易所,主板,600379.SH
3023,健康元,健康元药业集团股份有限公司,上市,600380,上海证券交易所,主板,600380.SH
3024,青海春天,青海春天药用资源科技股份有限公司,上市,600381,上海证券交易所,主板,600381.SH
3025,ST广珠,广东明珠集团股份有限公司,上市,600382,上海证券交易所,主板,600382.SH
3026,金地集团,金地(集团)股份有限公司,上市,600383,上海证券交易所,主板,600383.SH
3027,正元智慧,浙江正元智慧科技股份有限公司,上市,300645,深圳证券交易所,创业板,300645.SZ
3028,晨化股份,扬州晨化新材料股份有限公司,上市,300610,深圳证券交易所,创业板,300610.SZ
3029,德邦股份,德邦物流股份有限公司,上市,603056,上海证券交易所,主板,603056.SH
3030,建科院,深圳市建筑科学研究院股份有限公司,上市,300675,深圳证券交易所,创业板,300675.SZ
3031,广和通,深圳市广和通无线股份有限公司,上市,300638,深圳证券交易所,创业板,300638.SZ
3032,飞荣达,深圳市飞荣达科技股份有限公司,上市,300602,深圳证券交易所,创业板,300602.SZ
3033,普联软件,普联软件股份有限公司,上市,300996,深圳证券交易所,创业板,300996.SZ
3034,欧普康视,欧普康视科技股份有限公司,上市,300595,深圳证券交易所,创业板,300595.SZ
3035,思进智能,思进智能成形装备股份有限公司,上市,003025,深圳证券交易所,主板,003025.SZ
3036,海辰药业,南京海辰药业股份有限公司,上市,300584,深圳证券交易所,创业板,300584.SZ
3037,雄塑科技,广东雄塑科技集团股份有限公司,上市,300599,深圳证券交易所,创业板,300599.SZ
3038,迪生力,广东迪生力汽配股份有限公司,上市,603335,上海证券交易所,主板,603335.SH
3039,恒锋信息,恒锋信息科技股份有限公司,上市,300605,深圳证券交易所,创业板,300605.SZ
3040,万里马,广东万里马实业股份有限公司,上市,300591,深圳证券交易所,创业板,300591.SZ
3041,凯普生物,广东凯普生物科技股份有限公司,上市,300639,深圳证券交易所,创业板,300639.SZ
3042,思特奇,北京思特奇信息技术股份有限公司,上市,300608,深圳证券交易所,创业板,300608.SZ
3043,诚邦股份,诚邦生态环境股份有限公司,上市,603316,上海证券交易所,主板,603316.SH
3044,金埔园林,金埔园林股份有限公司,上市,301098,深圳证券交易所,创业板,301098.SZ
3045,百达精工,浙江百达精工股份有限公司,上市,603331,上海证券交易所,主板,603331.SH
3046,东宏股份,山东东宏管业股份有限公司,上市,603856,上海证券交易所,主板,603856.SH
3047,展鹏科技,展鹏科技股份有限公司,上市,603488,上海证券交易所,主板,603488.SH
3048,华体科技,四川华体照明科技股份有限公司,上市,603679,上海证券交易所,主板,603679.SH
3049,祥鑫科技,祥鑫科技股份有限公司,上市,002965,深圳证券交易所,主板,002965.SZ
3050,宝地矿业,新疆宝地矿业股份有限公司,上市,601121,上海证券交易所,主板,601121.SH
3051,东尼电子,浙江东尼电子股份有限公司,上市,603595,上海证券交易所,主板,603595.SH
3052,佩蒂股份,佩蒂动物营养科技股份有限公司,上市,300673,深圳证券交易所,创业板,300673.SZ
3053,迈得医疗,迈得医疗工业设备股份有限公司,上市,688310,上海证券交易所,科创板,688310.SH
3054,盛视科技,盛视科技股份有限公司,上市,002990,深圳证券交易所,主板,002990.SZ
3055,力鼎光电,厦门力鼎光电股份有限公司,上市,605118,上海证券交易所,主板,605118.SH
3056,传智教育,江苏传智播客教育科技股份有限公司,上市,003032,深圳证券交易所,主板,003032.SZ
3057,瑞丰新材,新乡市瑞丰新材料股份有限公司,上市,300910,深圳证券交易所,创业板,300910.SZ
3058,安克创新,安克创新科技股份有限公司,上市,300866,深圳证券交易所,创业板,300866.SZ
3059,四会富仕,四会富仕电子科技股份有限公司,上市,300852,深圳证券交易所,创业板,300852.SZ
3060,卡倍亿,宁波卡倍亿电气技术股份有限公司,上市,300863,深圳证券交易所,创业板,300863.SZ
3061,同兴环保,同兴环保科技股份有限公司,上市,003027,深圳证券交易所,主板,003027.SZ
3062,共创草坪,江苏共创人造草坪股份有限公司,上市,605099,上海证券交易所,主板,605099.SH
3063,回盛生物,武汉回盛生物科技股份有限公司,上市,300871,深圳证券交易所,创业板,300871.SZ
